event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,n_sym_tourists_in_window,days_since_earliest_exposure,max_severity_score,tourism_proximate,max_severity_in_window,linkage_confidence,attributed_source,age_category,immunocompromised
GHE-20579,G-0105,2019-11-04,Umubano,respiratory,mild,5,1,1,maternal_intragroup,4,2.0,2,True,moderate,0.92,tourism_attributed,infant,False
GHE-20580,G-0105,2019-11-08,Umubano,respiratory,moderate,13,1,1,maternal_intragroup,3,2.0,1,True,mild,0.77,tourism_attributed,infant,False
GHE-20582,G-0105,2019-11-13,Umubano,respiratory,severe,22,1,1,background_seasonal,2,7.0,1,True,mild,0.63,tourism_attributed,infant,False
GHE-20583,G-0105,2019-11-21,Umubano,respiratory,mild,6,1,1,maternal_intragroup,2,3.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20584,G-0105,2019-11-27,Umubano,respiratory,mild,4,1,0,background_seasonal,2,9.0,2,True,moderate,0.64,tourism_attributed,infant,False
GHE-20585,G-0105,2019-12-03,Umubano,respiratory,mild,5,1,0,background_seasonal,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20586,G-0105,2019-12-07,Umubano,respiratory,severe,29,1,1,maternal_intragroup,1,2.0,1,True,mild,0.57,tourism_attributed,infant,False
GHE-20587,G-0105,2019-12-22,Umubano,respiratory,moderate,16,1,1,tourism_linked,3,3.0,2,True,moderate,0.82,tourism_attributed,infant,False
GHE-20588,G-0105,2019-12-25,Umubano,respiratory,fatal,18,0,1,maternal_intragroup,3,6.0,2,True,moderate,0.78,tourism_attributed,infant,False
GHE-20590,G-0105,2020-01-03,Umubano,respiratory,moderate,11,1,0,background_seasonal,4,0.0,2,True,moderate,0.92,tourism_attributed,infant,False
GHE-20591,G-0105,2020-02-07,Umubano,respiratory,moderate,12,1,1,tourism_linked,3,12.0,2,True,moderate,0.7,tourism_attributed,infant,False
GHE-20592,G-0105,2020-01-28,Umubano,respiratory,moderate,16,1,1,maternal_intragroup,4,2.0,2,True,moderate,0.92,tourism_attributed,infant,False
GHE-20593,G-0105,2020-02-06,Umubano,injury,mild,6,1,0,background_seasonal,3,11.0,2,True,moderate,0.7,tourism_attributed,infant,False
GHE-20594,G-0105,2020-02-12,Umubano,respiratory,severe,22,1,1,maternal_intragroup,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20595,G-0105,2020-03-10,Umubano,gastrointestinal,moderate,12,1,1,background_seasonal,5,2.0,1,True,mild,0.97,tourism_attributed,infant,False
GHE-20596,G-0105,2020-03-11,Umubano,respiratory,moderate,9,1,1,maternal_intragroup,5,3.0,1,True,mild,0.97,tourism_attributed,infant,False
GHE-20597,G-0105,2020-03-19,Umubano,other,moderate,14,1,1,background_seasonal,2,11.0,1,True,mild,0.55,tourism_attributed,infant,False
GHE-20599,G-0105,2020-04-13,Umubano,respiratory,severe,23,1,1,background_seasonal,4,3.0,2,True,moderate,0.92,tourism_attributed,infant,False
GHE-20600,G-0105,2020-04-22,Umubano,respiratory,moderate,8,1,1,background_seasonal,3,12.0,1,True,mild,0.65,tourism_attributed,infant,False
GHE-20601,G-0105,2020-04-24,Umubano,respiratory,moderate,18,1,1,maternal_intragroup,2,14.0,1,True,mild,0.55,tourism_attributed,infant,False
GHE-20603,G-0105,2020-04-27,Umubano,respiratory,moderate,11,1,1,background_seasonal,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20604,G-0105,2020-05-02,Umubano,respiratory,mild,4,1,1,maternal_intragroup,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20605,G-0105,2020-05-07,Umubano,injury,mild,7,1,0,background_seasonal,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20606,G-0105,2020-05-06,Umubano,respiratory,moderate,9,1,0,maternal_intragroup,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20607,G-0105,2020-05-11,Umubano,respiratory,mild,7,1,0,background_seasonal,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20608,G-0105,2020-05-19,Umubano,gastrointestinal,fatal,16,0,1,background_seasonal,1,4.0,1,True,mild,0.53,tourism_attributed,infant,False
GHE-20609,G-0105,2020-05-18,Umubano,respiratory,mild,8,1,0,background_seasonal,1,3.0,1,True,mild,0.57,tourism_attributed,infant,False
GHE-20610,G-0105,2020-05-25,Umubano,respiratory,fatal,15,0,1,background_seasonal,7,0.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20611,G-0105,2020-05-29,Umubano,injury,mild,3,1,0,background_seasonal,7,4.0,2,True,moderate,0.98,tourism_attributed,infant,False
GHE-20612,G-0105,2020-05-31,Umubano,respiratory,moderate,8,1,1,background_seasonal,7,0.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20613,G-0105,2020-06-06,Umubano,respiratory,fatal,8,0,0,tourism_linked,5,0.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20614,G-0105,2020-06-08,Umubano,respiratory,severe,29,1,1,tourism_linked,4,2.0,2,True,moderate,0.92,tourism_attributed,infant,False
GHE-20615,G-0105,2020-06-29,Umubano,respiratory,severe,22,1,1,background_seasonal,1,7.0,2,True,moderate,0.58,tourism_attributed,infant,False
GHE-20616,G-0105,2020-07-15,Umubano,respiratory,fatal,8,0,1,background_seasonal,7,0.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20617,G-0105,2020-08-01,Umubano,respiratory,moderate,18,1,1,tourism_linked,5,3.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20618,G-0105,2020-08-06,Umubano,respiratory,severe,32,1,1,background_seasonal,7,1.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20619,G-0105,2020-08-19,Umubano,respiratory,fatal,11,0,0,background_seasonal,2,12.0,2,True,moderate,0.6,tourism_attributed,infant,False
GHE-20620,G-0105,2020-09-04,Umubano,respiratory,mild,7,1,0,background_seasonal,5,3.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20621,G-0105,2020-09-25,Umubano,respiratory,fatal,17,0,1,tourism_linked,4,0.0,1,True,mild,0.87,tourism_attributed,infant,False
GHE-20622,G-0105,2020-09-24,Umubano,respiratory,moderate,8,1,1,background_seasonal,3,0.0,1,True,mild,0.77,tourism_attributed,infant,False
GHE-20623,G-0105,2020-09-30,Umubano,respiratory,moderate,18,1,1,maternal_intragroup,4,1.0,2,True,moderate,0.92,tourism_attributed,infant,False
GHE-20624,G-0105,2020-10-04,Umubano,respiratory,moderate,18,1,0,background_seasonal,4,5.0,2,True,moderate,0.88,tourism_attributed,infant,False
GHE-20625,G-0105,2020-10-14,Umubano,respiratory,mild,4,1,0,maternal_intragroup,3,0.0,1,True,mild,0.77,tourism_attributed,infant,False
GHE-20626,G-0105,2020-10-17,Umubano,respiratory,severe,14,1,1,background_seasonal,3,3.0,1,True,mild,0.77,tourism_attributed,infant,False
GHE-20628,G-0105,2020-10-20,Umubano,injury,mild,5,1,0,background_seasonal,4,0.0,3,True,severe,1.0,tourism_attributed,infant,False
GHE-20629,G-0105,2020-10-23,Umubano,respiratory,severe,31,1,1,background_seasonal,4,3.0,3,True,severe,1.0,tourism_attributed,infant,False
GHE-20630,G-0105,2020-11-02,Umubano,gastrointestinal,mild,5,1,0,background_seasonal,2,8.0,3,True,severe,0.72,tourism_attributed,infant,False
GHE-20631,G-0105,2020-11-08,Umubano,respiratory,moderate,7,1,1,background_seasonal,1,14.0,1,True,mild,0.45,tourism_possible,infant,False
GHE-20632,G-0105,2020-11-12,Umubano,respiratory,moderate,11,1,0,background_seasonal,2,1.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20633,G-0105,2020-11-20,Umubano,dermatological,mild,7,1,0,background_seasonal,2,9.0,2,True,moderate,0.64,tourism_attributed,infant,False
GHE-20634,G-0105,2020-11-23,Umubano,respiratory,mild,5,1,0,background_seasonal,2,12.0,2,True,moderate,0.6,tourism_attributed,infant,False
GHE-20636,G-0105,2020-11-30,Umubano,respiratory,mild,5,1,0,maternal_intragroup,2,3.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20637,G-0105,2020-12-04,Umubano,respiratory,mild,7,1,0,maternal_intragroup,3,2.0,2,True,moderate,0.82,tourism_attributed,infant,False
GHE-20638,G-0105,2020-12-02,Umubano,respiratory,severe,30,1,1,background_seasonal,3,0.0,2,True,moderate,0.82,tourism_attributed,infant,False
GHE-20639,G-0105,2020-12-09,Umubano,respiratory,moderate,14,1,1,background_seasonal,3,7.0,2,True,moderate,0.78,tourism_attributed,infant,False
GHE-20641,G-0105,2020-12-13,Umubano,respiratory,moderate,18,1,1,maternal_intragroup,2,0.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20642,G-0105,2020-12-15,Umubano,respiratory,moderate,7,1,1,background_seasonal,2,2.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20643,G-0105,2020-12-17,Umubano,respiratory,mild,4,1,1,maternal_intragroup,1,4.0,2,True,moderate,0.58,tourism_attributed,infant,False
GHE-20644,G-0105,2021-01-07,Umubano,respiratory,mild,8,1,0,tourism_linked,2,1.0,1,True,mild,0.67,tourism_attributed,infant,False
GHE-20645,G-0105,2021-01-14,Umubano,gastrointestinal,mild,7,1,0,background_seasonal,4,2.0,1,True,mild,0.87,tourism_attributed,infant,False
GHE-20646,G-0105,2021-01-26,Umubano,respiratory,moderate,9,1,0,background_seasonal,4,5.0,2,True,moderate,0.88,tourism_attributed,infant,False
GHE-20647,G-0105,2021-01-28,Umubano,dermatological,fatal,16,0,0,background_seasonal,4,0.0,2,True,moderate,0.92,tourism_attributed,infant,False
GHE-20648,G-0105,2021-02-05,Umubano,respiratory,mild,8,1,0,tourism_linked,3,2.0,1,True,mild,0.77,tourism_attributed,infant,False
GHE-20649,G-0105,2021-02-14,Umubano,respiratory,mild,7,1,0,background_seasonal,3,1.0,2,True,moderate,0.82,tourism_attributed,infant,False
GHE-20650,G-0105,2021-02-20,Umubano,respiratory,mild,4,1,0,background_seasonal,3,0.0,2,True,moderate,0.82,tourism_attributed,infant,False
GHE-20651,G-0105,2021-02-27,Umubano,respiratory,mild,8,1,0,background_seasonal,4,4.0,2,True,moderate,0.88,tourism_attributed,infant,False
GHE-20653,G-0105,2021-03-03,Umubano,respiratory,fatal,6,0,1,maternal_intragroup,2,8.0,2,True,moderate,0.64,tourism_attributed,infant,False
GHE-20654,G-0105,2021-03-02,Umubano,respiratory,moderate,18,1,1,maternal_intragroup,2,7.0,2,True,moderate,0.68,tourism_attributed,infant,False
GHE-20655,G-0105,2021-03-11,Umubano,respiratory,moderate,17,1,1,background_seasonal,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20656,G-0105,2021-03-13,Umubano,respiratory,mild,7,1,0,background_seasonal,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20657,G-0105,2021-03-20,Umubano,other,mild,7,1,0,background_seasonal,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20658,G-0105,2021-03-29,Umubano,respiratory,mild,3,1,0,background_seasonal,1,0.0,1,True,mild,0.57,tourism_attributed,infant,False
GHE-20659,G-0105,2021-04-03,Umubano,respiratory,mild,8,1,0,background_seasonal,1,5.0,1,True,mild,0.53,tourism_attributed,infant,False
GHE-20660,G-0105,2021-04-06,Umubano,respiratory,moderate,9,1,1,maternal_intragroup,3,0.0,2,True,moderate,0.82,tourism_attributed,infant,False
GHE-20661,G-0105,2021-04-12,Umubano,respiratory,moderate,11,1,1,background_seasonal,6,1.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20662,G-0105,2021-04-15,Umubano,respiratory,mild,6,1,0,background_seasonal,5,4.0,2,True,moderate,0.98,tourism_attributed,infant,False
GHE-20663,G-0105,2021-04-18,Umubano,respiratory,mild,8,1,0,maternal_intragroup,6,0.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20664,G-0105,2021-04-28,Umubano,respiratory,moderate,12,1,0,maternal_intragroup,1,10.0,1,True,mild,0.49,tourism_possible,infant,False
GHE-20665,G-0105,2021-05-05,Umubano,respiratory,severe,22,1,1,maternal_intragroup,1,0.0,1,True,mild,0.57,tourism_attributed,infant,False
GHE-20666,G-0105,2021-05-03,Umubano,respiratory,mild,6,1,0,background_seasonal,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20669,G-0105,2021-05-10,Umubano,respiratory,mild,6,1,0,background_seasonal,1,5.0,1,True,mild,0.53,tourism_attributed,infant,False
GHE-20670,G-0105,2021-05-13,Umubano,respiratory,moderate,15,1,1,maternal_intragroup,1,8.0,1,True,mild,0.49,tourism_possible,infant,False
GHE-20672,G-0105,2021-05-17,Umubano,respiratory,severe,25,1,1,maternal_intragroup,1,12.0,1,True,mild,0.45,tourism_possible,infant,False
GHE-20673,G-0105,2021-05-16,Umubano,respiratory,moderate,15,1,1,maternal_intragroup,1,11.0,1,True,mild,0.45,tourism_possible,infant,False
GHE-20674,G-0105,2021-05-29,Umubano,respiratory,mild,6,1,0,tourism_linked,2,8.0,3,True,severe,0.72,tourism_attributed,infant,False
GHE-20675,G-0105,2021-07-20,Umubano,respiratory,moderate,10,1,1,tourism_linked,6,7.0,2,True,moderate,0.98,tourism_attributed,infant,False
GHE-20676,G-0105,2021-07-16,Umubano,respiratory,mild,3,1,0,background_seasonal,6,3.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20677,G-0105,2021-08-26,Umubano,respiratory,severe,35,1,0,background_seasonal,4,0.0,3,True,severe,1.0,tourism_attributed,infant,False
GHE-20678,G-0105,2021-09-03,Umubano,gastrointestinal,severe,19,1,1,background_seasonal,9,0.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20679,G-0105,2021-09-10,Umubano,respiratory,moderate,18,1,1,tourism_linked,6,7.0,2,True,moderate,0.98,tourism_attributed,infant,False
GHE-20680,G-0105,2021-09-07,Umubano,respiratory,mild,3,1,0,background_seasonal,8,4.0,2,True,moderate,0.98,tourism_attributed,infant,False
GHE-20681,G-0105,2021-09-08,Umubano,dermatological,moderate,9,1,1,background_seasonal,8,5.0,2,True,moderate,0.98,tourism_attributed,infant,False
GHE-20682,G-0105,2021-09-17,Umubano,gastrointestinal,mild,3,1,0,background_seasonal,4,0.0,2,True,moderate,0.92,tourism_attributed,infant,False
GHE-20683,G-0105,2021-09-18,Umubano,gastrointestinal,severe,29,1,0,background_seasonal,3,1.0,1,True,mild,0.77,tourism_attributed,infant,False
GHE-20684,G-0105,2021-09-23,Umubano,gastrointestinal,mild,3,1,0,background_seasonal,3,6.0,1,True,mild,0.73,tourism_attributed,infant,False
GHE-20685,G-0105,2021-10-05,Umubano,respiratory,mild,6,1,1,maternal_intragroup,3,4.0,2,True,moderate,0.78,tourism_attributed,infant,False
GHE-20687,G-0105,2021-10-14,Umubano,respiratory,moderate,16,1,1,maternal_intragroup,1,13.0,1,True,mild,0.45,tourism_possible,infant,False
GHE-20688,G-0105,2021-10-16,Umubano,respiratory,mild,6,1,1,maternal_intragroup,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20689,G-0105,2021-10-20,Umubano,respiratory,mild,5,1,0,background_seasonal,1,2.0,2,True,moderate,0.62,tourism_attributed,infant,False
GHE-20690,G-0105,2021-10-23,Umubano,respiratory,fatal,21,0,1,background_seasonal,1,5.0,2,True,moderate,0.58,tourism_attributed,infant,False
GHE-20691,G-0105,2021-10-26,Umubano,respiratory,mild,7,1,0,tourism_linked,2,2.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20692,G-0105,2021-11-01,Umubano,dermatological,moderate,17,1,1,background_seasonal,2,8.0,2,True,moderate,0.64,tourism_attributed,infant,False
GHE-20693,G-0105,2021-11-07,Umubano,respiratory,moderate,8,1,0,maternal_intragroup,2,0.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20694,G-0105,2021-11-17,Umubano,respiratory,severe,21,1,1,background_seasonal,2,9.0,1,True,mild,0.59,tourism_attributed,infant,False
GHE-20695,G-0105,2021-11-16,Umubano,respiratory,mild,4,1,0,maternal_intragroup,2,8.0,1,True,mild,0.59,tourism_attributed,infant,False
GHE-20696,G-0105,2021-11-23,Umubano,respiratory,moderate,15,1,1,background_seasonal,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20697,G-0105,2021-11-25,Umubano,other,severe,14,1,0,background_seasonal,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20698,G-0105,2021-11-30,Umubano,respiratory,mild,6,1,1,maternal_intragroup,0,,0,False,none,0.0,non_tourism,infant,False
GHE-20699,G-0105,2021-12-02,Umubano,respiratory,mild,4,1,0,background_seasonal,1,0.0,2,True,moderate,0.62,tourism_attributed,infant,False
GHE-20700,G-0105,2021-12-05,Umubano,respiratory,fatal,15,0,1,background_seasonal,1,3.0,2,True,moderate,0.62,tourism_attributed,infant,False
GHE-20701,G-0105,2021-12-09,Umubano,respiratory,mild,4,1,0,background_seasonal,2,0.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20702,G-0105,2021-12-26,Umubano,respiratory,mild,6,1,0,tourism_linked,2,3.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20704,G-0105,2022-01-15,Umubano,respiratory,fatal,14,0,1,maternal_intragroup,3,8.0,1,True,mild,0.69,tourism_attributed,infant,False
GHE-20706,G-0105,2022-01-22,Umubano,gastrointestinal,moderate,13,1,1,background_seasonal,1,4.0,1,True,mild,0.53,tourism_attributed,infant,False
GHE-20707,G-0105,2022-01-25,Umubano,respiratory,moderate,10,1,0,background_seasonal,1,7.0,1,True,mild,0.53,tourism_attributed,infant,False
GHE-20708,G-0105,2022-02-05,Umubano,respiratory,moderate,8,1,1,tourism_linked,2,4.0,1,True,mild,0.63,tourism_attributed,infant,False
GHE-20709,G-0105,2022-02-18,Umubano,respiratory,mild,3,1,1,maternal_intragroup,1,8.0,1,True,mild,0.49,tourism_possible,infant,False
GHE-20710,G-0105,2022-03-13,Umubano,dermatological,mild,5,1,0,background_seasonal,6,3.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20711,G-0105,2022-03-18,Umubano,respiratory,mild,4,1,0,background_seasonal,2,8.0,1,True,mild,0.59,tourism_attributed,infant,False
GHE-20712,G-0105,2022-03-21,Umubano,respiratory,fatal,10,0,1,background_seasonal,3,0.0,2,True,moderate,0.82,tourism_attributed,infant,False
GHE-20713,G-0105,2022-03-26,Umubano,respiratory,moderate,10,1,0,maternal_intragroup,1,5.0,2,True,moderate,0.58,tourism_attributed,infant,False
GHE-20714,G-0105,2022-03-24,Umubano,dermatological,moderate,15,1,1,background_seasonal,3,3.0,2,True,moderate,0.82,tourism_attributed,infant,False
GHE-20715,G-0105,2022-03-27,Umubano,respiratory,fatal,17,0,1,background_seasonal,1,6.0,2,True,moderate,0.58,tourism_attributed,infant,False
GHE-20716,G-0105,2022-03-28,Umubano,gastrointestinal,moderate,17,1,1,background_seasonal,2,0.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20717,G-0105,2022-04-05,Umubano,respiratory,fatal,5,0,1,background_seasonal,2,1.0,1,True,mild,0.67,tourism_attributed,infant,False
GHE-20718,G-0105,2022-04-15,Umubano,respiratory,moderate,13,1,1,tourism_linked,2,4.0,1,True,mild,0.63,tourism_attributed,infant,False
GHE-20719,G-0105,2022-04-09,Umubano,respiratory,mild,4,1,0,background_seasonal,2,5.0,1,True,mild,0.63,tourism_attributed,infant,False
GHE-20720,G-0105,2022-04-16,Umubano,other,fatal,11,0,1,background_seasonal,2,5.0,1,True,mild,0.63,tourism_attributed,infant,False
GHE-20721,G-0105,2022-04-19,Umubano,respiratory,moderate,14,1,1,maternal_intragroup,1,8.0,1,True,mild,0.49,tourism_possible,infant,False
GHE-20722,G-0105,2022-04-25,Umubano,respiratory,mild,7,1,0,background_seasonal,3,1.0,1,True,mild,0.77,tourism_attributed,infant,False
GHE-20723,G-0105,2022-04-26,Umubano,respiratory,mild,3,1,1,maternal_intragroup,2,2.0,1,True,mild,0.67,tourism_attributed,infant,False
GHE-20724,G-0105,2022-05-05,Umubano,respiratory,severe,17,1,0,tourism_linked,6,1.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20725,G-0105,2022-05-03,Umubano,respiratory,moderate,8,1,1,background_seasonal,5,1.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20726,G-0105,2022-05-17,Umubano,respiratory,mild,8,1,0,tourism_linked,4,8.0,2,True,moderate,0.84,tourism_attributed,infant,False
GHE-20727,G-0105,2022-05-12,Umubano,respiratory,moderate,10,1,1,maternal_intragroup,7,3.0,2,True,moderate,1.0,tourism_attributed,infant,False
GHE-20728,G-0105,2022-05-22,Umubano,respiratory,moderate,9,1,1,background_seasonal,1,13.0,1,True,mild,0.45,tourism_possible,infant,False
GHE-20729,G-0105,2022-05-21,Umubano,respiratory,moderate,10,1,0,maternal_intragroup,1,12.0,1,True,mild,0.45,tourism_possible,infant,False
GHE-20730,G-0105,2022-05-29,Umubano,respiratory,mild,5,1,0,background_seasonal,3,1.0,1,True,mild,0.77,tourism_attributed,infant,False
GHE-20732,G-0105,2022-06-13,Umubano,dermatological,moderate,18,1,1,background_seasonal,5,4.0,2,True,moderate,0.98,tourism_attributed,infant,False
GHE-20733,G-0105,2022-06-29,Umubano,gastrointestinal,mild,4,1,0,background_seasonal,4,0.0,2,True,moderate,0.92,tourism_attributed,infant,False
GHE-20734,G-0105,2022-07-04,Umubano,dermatological,mild,5,1,0,background_seasonal,3,3.0,2,True,moderate,0.82,tourism_attributed,infant,False
GHE-20735,G-0105,2022-07-28,Umubano,respiratory,moderate,12,1,1,tourism_linked,2,9.0,1,True,mild,0.59,tourism_attributed,infant,False
GHE-20736,G-0105,2022-08-02,Umubano,respiratory,mild,8,1,0,background_seasonal,1,14.0,1,True,mild,0.45,tourism_possible,infant,False
GHE-20737,G-0105,2022-08-06,Umubano,injury,moderate,9,1,1,background_seasonal,2,2.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20738,G-0105,2022-08-07,Umubano,respiratory,severe,30,1,1,background_seasonal,2,3.0,2,True,moderate,0.72,tourism_attributed,infant,False
GHE-20739,G-0105,2022-09-01,Umubano,respiratory,moderate,13,1,1,background_seasonal,2,9.0,1,True,mild,0.59,tourism_attributed,infant,False
GHE-20740,G-0105,2022-09-18,Umubano,respiratory,moderate,16,1,1,maternal_intragroup,0,,0,False,none,0.0,non_tourism,infant,False
