date,year,month,day_of_year,season,rainfall_mm,temp_max_c,temp_min_c,temp_mean_c,humidity_pct
2022-10-06,2022,10,279,wet_short,6.12,15.7,8.3,12.0,78.6
2022-10-07,2022,10,280,wet_short,8.52,13.7,8.6,11.1,85.6
2022-10-08,2022,10,281,wet_short,19.69,15.6,6.1,10.9,77.0
2022-10-09,2022,10,282,wet_short,9.31,14.7,7.1,10.9,78.1
2022-10-10,2022,10,283,wet_short,1.71,13.9,7.4,10.6,74.3
2022-10-11,2022,10,284,wet_short,7.05,17.9,7.3,12.6,72.4
2022-10-12,2022,10,285,wet_short,4.76,13.7,9.9,11.8,77.0
2022-10-13,2022,10,286,wet_short,1.4,16.9,7.8,12.3,69.5
2022-10-14,2022,10,287,wet_short,0.29,17.4,7.5,12.4,75.8
2022-10-15,2022,10,288,wet_short,1.07,14.4,6.4,10.4,76.5
2022-10-16,2022,10,289,wet_short,6.29,15.8,7.9,11.9,73.8
2022-10-17,2022,10,290,wet_short,0.8,16.8,9.3,13.1,80.0
2022-10-18,2022,10,291,wet_short,1.65,17.9,9.7,13.8,75.4
2022-10-19,2022,10,292,wet_short,0.74,16.7,8.5,12.6,81.0
2022-10-20,2022,10,293,wet_short,0.38,15.1,7.3,11.2,76.3
2022-10-21,2022,10,294,wet_short,5.3,13.7,7.2,10.5,75.0
2022-10-22,2022,10,295,wet_short,4.58,12.5,9.2,10.8,60.2
2022-10-23,2022,10,296,wet_short,5.61,16.6,8.3,12.5,80.2
2022-10-24,2022,10,297,wet_short,2.77,15.4,7.3,11.3,83.4
2022-10-25,2022,10,298,wet_short,6.57,14.9,9.4,12.2,89.4
2022-10-26,2022,10,299,wet_short,1.64,17.6,9.6,13.6,74.5
2022-10-27,2022,10,300,wet_short,6.28,14.8,5.0,9.9,77.4
2022-10-28,2022,10,301,wet_short,7.74,13.4,9.8,11.6,68.9
2022-10-29,2022,10,302,wet_short,5.59,17.4,5.4,11.4,72.3
2022-10-30,2022,10,303,wet_short,0.75,14.3,6.5,10.4,75.7
2022-10-31,2022,10,304,wet_short,12.84,16.8,8.0,12.4,72.4
2022-11-01,2022,11,305,wet_short,1.49,16.2,8.0,12.1,71.8
2022-11-02,2022,11,306,wet_short,4.54,13.9,8.2,11.1,71.7
2022-11-03,2022,11,307,wet_short,12.2,13.5,7.1,10.3,80.8
2022-11-04,2022,11,308,wet_short,1.98,15.9,6.9,11.4,80.9
2022-11-05,2022,11,309,wet_short,1.73,16.6,10.3,13.4,84.5
2022-11-06,2022,11,310,wet_short,13.58,14.8,8.2,11.5,74.2
2022-11-07,2022,11,311,wet_short,4.86,14.2,4.8,9.5,68.5
2022-11-08,2022,11,312,wet_short,9.64,15.7,5.9,10.8,72.6
2022-11-09,2022,11,313,wet_short,9.2,15.0,6.2,10.6,76.6
2022-11-10,2022,11,314,wet_short,0.43,15.9,6.8,11.3,79.1
2022-11-11,2022,11,315,wet_short,13.75,14.3,8.1,11.2,71.6
2022-11-12,2022,11,316,wet_short,3.16,12.9,6.0,9.4,70.6
2022-11-13,2022,11,317,wet_short,2.39,14.2,6.9,10.5,67.3
2022-11-14,2022,11,318,wet_short,30.31,16.7,7.4,12.1,84.5
2022-11-15,2022,11,319,wet_short,2.85,17.2,7.1,12.1,69.5
2022-11-16,2022,11,320,wet_short,0.35,15.1,7.6,11.4,73.4
2022-11-17,2022,11,321,wet_short,3.33,15.2,6.8,11.0,75.0
2022-11-18,2022,11,322,wet_short,5.7,15.1,8.6,11.8,74.9
2022-11-19,2022,11,323,wet_short,11.32,15.4,7.3,11.4,75.3
2022-11-20,2022,11,324,wet_short,4.0,14.9,7.4,11.1,74.7
2022-11-21,2022,11,325,wet_short,9.82,14.3,8.5,11.4,71.4
2022-11-22,2022,11,326,wet_short,9.83,16.1,5.3,10.7,69.1
2022-11-23,2022,11,327,wet_short,1.74,15.6,6.9,11.2,79.4
2022-11-24,2022,11,328,wet_short,2.91,13.7,7.5,10.6,87.7
2022-11-25,2022,11,329,wet_short,0.18,16.3,8.6,12.5,71.3
2022-11-26,2022,11,330,wet_short,6.55,15.5,6.5,11.0,75.8
2022-11-27,2022,11,331,wet_short,0.48,14.4,7.3,10.9,76.9
2022-11-28,2022,11,332,wet_short,4.58,13.5,6.4,10.0,68.1
2022-11-29,2022,11,333,wet_short,1.34,16.8,7.5,12.1,85.5
2022-11-30,2022,11,334,wet_short,10.87,13.0,6.7,9.9,70.3
2022-12-01,2022,12,335,dry_short,3.4,18.2,10.5,14.4,62.3
2022-12-02,2022,12,336,dry_short,7.79,17.2,7.7,12.5,63.6
2022-12-03,2022,12,337,dry_short,11.93,17.3,10.7,14.0,54.6
2022-12-04,2022,12,338,dry_short,1.35,16.3,9.9,13.1,74.8
2022-12-05,2022,12,339,dry_short,0.95,15.6,9.1,12.3,63.6
2022-12-06,2022,12,340,dry_short,0.61,18.2,8.2,13.2,66.1
2022-12-07,2022,12,341,dry_short,0.72,15.2,7.8,11.5,61.7
2022-12-08,2022,12,342,dry_short,0.65,15.9,10.1,13.0,61.7
2022-12-09,2022,12,343,dry_short,6.33,18.0,9.1,13.6,64.7
2022-12-10,2022,12,344,dry_short,2.25,15.9,7.8,11.9,59.9
2022-12-11,2022,12,345,dry_short,1.43,16.6,7.7,12.2,63.6
2022-12-12,2022,12,346,dry_short,3.98,14.3,8.5,11.4,62.9
2022-12-13,2022,12,347,dry_short,3.43,17.2,8.4,12.8,70.3
2022-12-14,2022,12,348,dry_short,6.7,17.3,9.4,13.4,61.3
2022-12-15,2022,12,349,dry_short,1.03,18.9,11.5,15.2,71.3
2022-12-16,2022,12,350,dry_short,5.08,16.7,10.0,13.3,67.5
2022-12-17,2022,12,351,dry_short,0.65,16.8,7.8,12.3,70.6
2022-12-18,2022,12,352,dry_short,3.76,18.2,10.2,14.2,76.1
2022-12-19,2022,12,353,dry_short,3.65,17.4,9.6,13.5,56.6
2022-12-20,2022,12,354,dry_short,6.61,15.6,8.1,11.8,52.0
2022-12-21,2022,12,355,dry_short,6.14,19.1,9.4,14.3,73.6
2022-12-22,2022,12,356,dry_short,2.16,17.1,7.7,12.4,63.7
2022-12-23,2022,12,357,dry_short,1.18,17.8,9.2,13.5,62.6
2022-12-24,2022,12,358,dry_short,0.91,17.1,6.9,12.0,61.3
2022-12-25,2022,12,359,dry_short,4.76,18.6,7.9,13.2,73.7
2022-12-26,2022,12,360,dry_short,0.32,17.0,10.3,13.7,65.2
2022-12-27,2022,12,361,dry_short,1.23,17.4,10.6,14.0,66.0
2022-12-28,2022,12,362,dry_short,0.81,16.6,9.2,12.9,66.2
2022-12-29,2022,12,363,dry_short,6.21,16.1,10.1,13.1,58.7
2022-12-30,2022,12,364,dry_short,2.69,16.9,8.2,12.6,72.7
2022-12-31,2022,12,365,dry_short,6.33,18.0,10.7,14.3,62.4
2023-01-01,2023,1,1,dry_short,0.33,19.4,9.1,14.3,65.9
2023-01-02,2023,1,2,dry_short,2.37,19.1,9.6,14.3,55.8
2023-01-03,2023,1,3,dry_short,0.02,15.9,8.2,12.1,61.7
2023-01-04,2023,1,4,dry_short,4.38,18.2,9.8,14.0,60.4
2023-01-05,2023,1,5,dry_short,2.3,16.9,10.4,13.7,57.8
2023-01-06,2023,1,6,dry_short,2.24,17.1,8.6,12.9,62.3
2023-01-07,2023,1,7,dry_short,12.0,17.2,10.0,13.6,74.6
2023-01-08,2023,1,8,dry_short,2.39,15.6,7.4,11.5,69.2
2023-01-09,2023,1,9,dry_short,7.38,18.6,6.3,12.4,55.7
2023-01-10,2023,1,10,dry_short,3.56,17.9,9.5,13.7,67.6
2023-01-11,2023,1,11,dry_short,0.18,14.6,9.1,11.9,73.4
2023-01-12,2023,1,12,dry_short,0.78,14.9,8.5,11.7,67.5
2023-01-13,2023,1,13,dry_short,6.4,16.1,10.1,13.1,58.3
2023-01-14,2023,1,14,dry_short,9.14,18.9,11.1,15.0,60.5
2023-01-15,2023,1,15,dry_short,2.46,15.3,8.0,11.7,72.8
2023-01-16,2023,1,16,dry_short,2.17,16.1,9.3,12.7,69.4
2023-01-17,2023,1,17,dry_short,3.49,17.3,9.5,13.4,68.6
2023-01-18,2023,1,18,dry_short,3.16,15.5,10.4,13.0,66.4
2023-01-19,2023,1,19,dry_short,0.59,17.3,10.6,14.0,65.1
2023-01-20,2023,1,20,dry_short,0.64,16.0,8.7,12.3,69.1
2023-01-21,2023,1,21,dry_short,0.7,19.8,7.4,13.6,64.7
2023-01-22,2023,1,22,dry_short,1.21,18.1,9.2,13.6,50.7
2023-01-23,2023,1,23,dry_short,7.05,15.1,10.4,12.8,67.6
2023-01-24,2023,1,24,dry_short,7.78,13.4,8.5,11.0,73.2
2023-01-25,2023,1,25,dry_short,2.32,16.4,7.7,12.1,74.4
2023-01-26,2023,1,26,dry_short,2.62,17.1,9.3,13.2,68.8
2023-01-27,2023,1,27,dry_short,8.04,15.7,8.0,11.9,74.8
2023-01-28,2023,1,28,dry_short,5.94,13.9,8.6,11.3,57.1
2023-01-29,2023,1,29,dry_short,1.91,17.4,9.4,13.4,64.8
2023-01-30,2023,1,30,dry_short,1.85,15.9,12.2,14.1,61.8
2023-01-31,2023,1,31,dry_short,3.49,19.5,7.3,13.4,56.5
2023-02-01,2023,2,32,dry_short,0.8,15.6,9.7,12.6,75.4
2023-02-02,2023,2,33,dry_short,0.82,17.1,7.6,12.3,62.9
2023-02-03,2023,2,34,dry_short,10.31,17.0,9.7,13.4,58.1
2023-02-04,2023,2,35,dry_short,3.08,18.5,10.8,14.7,68.7
2023-02-05,2023,2,36,dry_short,4.21,16.5,6.8,11.7,73.6
2023-02-06,2023,2,37,dry_short,3.13,15.7,9.6,12.6,65.7
2023-02-07,2023,2,38,dry_short,4.91,16.9,9.6,13.2,60.5
2023-02-08,2023,2,39,dry_short,1.23,16.5,8.8,12.7,65.1
2023-02-09,2023,2,40,dry_short,2.4,17.5,9.1,13.3,73.5
2023-02-10,2023,2,41,dry_short,2.2,16.2,7.9,12.0,58.0
2023-02-11,2023,2,42,dry_short,4.36,17.8,10.7,14.2,61.1
2023-02-12,2023,2,43,dry_short,1.72,15.9,8.9,12.4,62.9
2023-02-13,2023,2,44,dry_short,0.13,18.6,7.8,13.2,63.8
2023-02-14,2023,2,45,dry_short,3.01,16.2,9.2,12.7,68.0
2023-02-15,2023,2,46,dry_short,2.0,15.4,8.9,12.1,67.9
2023-02-16,2023,2,47,dry_short,3.59,17.6,9.3,13.5,58.0
2023-02-17,2023,2,48,dry_short,8.36,16.6,8.5,12.6,60.7
2023-02-18,2023,2,49,dry_short,2.25,16.4,9.5,12.9,65.4
2023-02-19,2023,2,50,dry_short,1.58,14.7,6.7,10.7,62.8
2023-02-20,2023,2,51,dry_short,7.96,18.7,9.2,13.9,71.3
2023-02-21,2023,2,52,dry_short,7.21,15.0,9.3,12.2,68.3
2023-02-22,2023,2,53,dry_short,0.89,14.7,11.6,13.2,62.9
2023-02-23,2023,2,54,dry_short,17.07,13.1,8.0,10.6,56.4
2023-02-24,2023,2,55,dry_short,5.45,16.8,8.2,12.5,66.6
2023-02-25,2023,2,56,dry_short,3.99,15.1,12.4,13.7,63.2
2023-02-26,2023,2,57,dry_short,0.9,16.0,8.4,12.2,61.7
2023-02-27,2023,2,58,dry_short,5.74,13.6,7.9,10.8,64.2
2023-02-28,2023,2,59,dry_short,4.48,18.6,8.4,13.5,68.5
2023-03-01,2023,3,60,wet_long,15.95,13.6,6.4,10.0,82.9
2023-03-02,2023,3,61,wet_long,4.23,15.3,6.5,10.9,85.5
2023-03-03,2023,3,62,wet_long,18.82,13.6,5.9,9.8,81.0
2023-03-04,2023,3,63,wet_long,6.93,14.4,7.1,10.7,89.6
2023-03-05,2023,3,64,wet_long,7.43,15.0,8.3,11.7,88.0
2023-03-06,2023,3,65,wet_long,13.58,15.7,7.8,11.8,78.8
2023-03-07,2023,3,66,wet_long,4.82,14.0,6.4,10.2,90.2
2023-03-08,2023,3,67,wet_long,0.87,12.7,6.9,9.8,77.3
2023-03-09,2023,3,68,wet_long,3.1,12.5,6.9,9.7,83.0
2023-03-10,2023,3,69,wet_long,1.98,15.4,5.7,10.6,85.2
2023-03-11,2023,3,70,wet_long,5.13,16.4,5.4,10.9,93.8
2023-03-12,2023,3,71,wet_long,10.81,12.7,5.8,9.3,77.4
2023-03-13,2023,3,72,wet_long,3.69,14.6,8.6,11.6,91.5
2023-03-14,2023,3,73,wet_long,14.64,14.7,6.3,10.5,85.1
2023-03-15,2023,3,74,wet_long,0.93,13.9,7.7,10.8,73.5
2023-03-16,2023,3,75,wet_long,3.14,14.1,4.9,9.5,90.9
2023-03-17,2023,3,76,wet_long,9.51,12.7,5.2,8.9,81.3
2023-03-18,2023,3,77,wet_long,16.73,14.1,8.2,11.2,78.5
2023-03-19,2023,3,78,wet_long,3.45,14.9,5.1,10.0,89.8
2023-03-20,2023,3,79,wet_long,1.35,14.9,4.4,9.6,81.0
2023-03-21,2023,3,80,wet_long,32.07,12.3,6.4,9.4,83.3
2023-03-22,2023,3,81,wet_long,1.3,12.7,4.7,8.7,82.5
2023-03-23,2023,3,82,wet_long,8.6,14.8,5.5,10.2,93.7
2023-03-24,2023,3,83,wet_long,14.89,15.4,6.5,10.9,70.0
2023-03-25,2023,3,84,wet_long,3.89,16.4,6.0,11.2,83.9
2023-03-26,2023,3,85,wet_long,12.35,12.5,6.4,9.4,84.3
2023-03-27,2023,3,86,wet_long,19.29,13.7,7.5,10.6,84.6
2023-03-28,2023,3,87,wet_long,55.33,15.6,7.7,11.7,81.5
2023-03-29,2023,3,88,wet_long,5.04,12.8,6.4,9.6,77.8
2023-03-30,2023,3,89,wet_long,0.53,16.0,5.0,10.5,76.9
2023-03-31,2023,3,90,wet_long,2.83,12.3,5.9,9.1,78.3
2023-04-01,2023,4,91,wet_long,18.66,13.4,6.7,10.0,82.9
2023-04-02,2023,4,92,wet_long,11.87,14.5,6.5,10.5,90.0
2023-04-03,2023,4,93,wet_long,10.39,11.4,6.4,8.9,76.4
2023-04-04,2023,4,94,wet_long,2.85,12.3,7.7,10.0,87.1
2023-04-05,2023,4,95,wet_long,2.24,14.9,6.6,10.7,89.3
2023-04-06,2023,4,96,wet_long,3.43,11.8,4.8,8.3,79.0
2023-04-07,2023,4,97,wet_long,9.8,15.2,8.0,11.6,83.6
2023-04-08,2023,4,98,wet_long,1.86,14.2,5.1,9.7,81.1
2023-04-09,2023,4,99,wet_long,7.96,14.5,5.0,9.8,75.6
2023-04-10,2023,4,100,wet_long,13.29,13.3,5.4,9.3,86.9
2023-04-11,2023,4,101,wet_long,34.36,13.5,6.2,9.9,89.7
2023-04-12,2023,4,102,wet_long,5.05,16.7,7.6,12.2,80.1
2023-04-13,2023,4,103,wet_long,3.71,13.1,6.2,9.7,88.7
2023-04-14,2023,4,104,wet_long,0.83,13.0,6.7,9.9,75.1
2023-04-15,2023,4,105,wet_long,19.3,12.4,6.6,9.5,85.1
2023-04-16,2023,4,106,wet_long,15.57,14.0,6.3,10.2,87.0
2023-04-17,2023,4,107,wet_long,3.12,16.1,5.7,10.9,73.2
2023-04-18,2023,4,108,wet_long,1.8,13.5,8.3,10.9,79.4
2023-04-19,2023,4,109,wet_long,6.29,17.4,5.9,11.6,77.9
2023-04-20,2023,4,110,wet_long,18.88,16.2,7.3,11.7,85.9
2023-04-21,2023,4,111,wet_long,9.42,12.7,5.1,8.9,82.3
2023-04-22,2023,4,112,wet_long,26.19,15.3,7.7,11.5,91.0
2023-04-23,2023,4,113,wet_long,4.28,17.0,6.3,11.6,82.1
2023-04-24,2023,4,114,wet_long,1.07,13.3,5.9,9.6,81.4
2023-04-25,2023,4,115,wet_long,16.08,17.3,7.5,12.4,75.5
2023-04-26,2023,4,116,wet_long,17.17,12.9,5.1,9.0,87.7
2023-04-27,2023,4,117,wet_long,1.45,14.4,6.3,10.4,80.7
2023-04-28,2023,4,118,wet_long,13.4,15.6,5.8,10.7,83.6
2023-04-29,2023,4,119,wet_long,34.91,15.4,7.4,11.4,86.2
2023-04-30,2023,4,120,wet_long,1.35,14.1,5.8,10.0,75.9
2023-05-01,2023,5,121,wet_long,17.28,15.3,7.2,11.3,77.3
2023-05-02,2023,5,122,wet_long,1.29,14.8,6.3,10.6,77.3
2023-05-03,2023,5,123,wet_long,22.39,12.7,6.4,9.6,89.0
2023-05-04,2023,5,124,wet_long,3.21,12.8,7.0,9.9,82.7
2023-05-05,2023,5,125,wet_long,8.1,13.1,6.3,9.7,84.6
2023-05-06,2023,5,126,wet_long,4.99,14.2,5.0,9.6,78.0
2023-05-07,2023,5,127,wet_long,5.77,15.2,6.7,11.0,71.6
2023-05-08,2023,5,128,wet_long,33.41,13.2,8.2,10.7,82.3
2023-05-09,2023,5,129,wet_long,22.76,14.9,7.7,11.3,87.6
2023-05-10,2023,5,130,wet_long,2.23,14.9,7.3,11.1,78.9
2023-05-11,2023,5,131,wet_long,4.5,12.4,4.7,8.6,82.6
2023-05-12,2023,5,132,wet_long,5.51,15.0,6.9,11.0,87.3
2023-05-13,2023,5,133,wet_long,5.99,14.0,6.2,10.1,78.8
2023-05-14,2023,5,134,wet_long,13.87,13.4,6.4,9.9,91.3
2023-05-15,2023,5,135,wet_long,12.74,16.0,9.0,12.5,79.1
2023-05-16,2023,5,136,wet_long,0.78,15.4,5.9,10.7,74.5
2023-05-17,2023,5,137,wet_long,20.36,14.9,5.6,10.3,85.2
2023-05-18,2023,5,138,wet_long,42.96,16.1,6.7,11.4,76.6
2023-05-19,2023,5,139,wet_long,5.56,14.3,6.5,10.4,84.3
2023-05-20,2023,5,140,wet_long,4.97,12.1,3.7,7.9,76.8
2023-05-21,2023,5,141,wet_long,6.08,9.5,5.7,7.6,84.3
2023-05-22,2023,5,142,wet_long,18.84,16.3,7.3,11.8,75.9
2023-05-23,2023,5,143,wet_long,4.43,14.9,7.9,11.4,85.2
2023-05-24,2023,5,144,wet_long,3.25,12.0,5.4,8.7,83.3
2023-05-25,2023,5,145,wet_long,2.03,15.7,5.6,10.7,77.2
2023-05-26,2023,5,146,wet_long,9.92,13.3,4.5,8.9,75.8
2023-05-27,2023,5,147,wet_long,0.37,15.7,6.6,11.2,76.3
2023-05-28,2023,5,148,wet_long,33.82,13.7,7.2,10.5,79.1
2023-05-29,2023,5,149,wet_long,8.15,12.9,5.2,9.0,71.1
2023-05-30,2023,5,150,wet_long,7.46,14.2,5.3,9.7,84.8
2023-05-31,2023,5,151,wet_long,7.91,14.5,6.1,10.3,84.8
2023-06-01,2023,6,152,dry_long,0.15,17.4,10.3,13.8,62.2
2023-06-02,2023,6,153,dry_long,3.72,18.8,10.1,14.4,56.6
2023-06-03,2023,6,154,dry_long,2.16,15.7,11.7,13.7,71.0
2023-06-04,2023,6,155,dry_long,2.44,15.6,8.5,12.0,58.6
2023-06-05,2023,6,156,dry_long,1.26,15.7,9.9,12.8,59.6
2023-06-06,2023,6,157,dry_long,3.0,18.5,9.9,14.2,50.9
2023-06-07,2023,6,158,dry_long,1.65,19.6,11.5,15.5,68.0
2023-06-08,2023,6,159,dry_long,0.59,15.1,11.5,13.3,58.7
2023-06-09,2023,6,160,dry_long,2.65,15.6,9.4,12.5,54.3
2023-06-10,2023,6,161,dry_long,8.36,16.6,10.8,13.7,61.5
2023-06-11,2023,6,162,dry_long,1.27,16.8,10.0,13.4,53.2
2023-06-12,2023,6,163,dry_long,1.61,19.3,8.1,13.7,52.2
2023-06-13,2023,6,164,dry_long,0.22,20.5,8.9,14.7,53.4
2023-06-14,2023,6,165,dry_long,1.32,17.5,10.2,13.8,53.8
2023-06-15,2023,6,166,dry_long,0.58,18.5,9.9,14.2,57.3
2023-06-16,2023,6,167,dry_long,3.24,19.1,11.5,15.3,58.0
2023-06-17,2023,6,168,dry_long,1.34,17.4,9.7,13.6,57.3
2023-06-18,2023,6,169,dry_long,0.9,18.5,8.3,13.4,52.6
2023-06-19,2023,6,170,dry_long,0.12,18.0,9.5,13.7,57.8
2023-06-20,2023,6,171,dry_long,0.86,15.9,9.2,12.5,65.8
2023-06-21,2023,6,172,dry_long,0.63,17.4,12.2,14.8,64.1
2023-06-22,2023,6,173,dry_long,0.76,19.3,11.6,15.4,43.1
2023-06-23,2023,6,174,dry_long,2.4,17.2,11.3,14.3,68.2
2023-06-24,2023,6,175,dry_long,0.6,16.9,9.1,13.0,61.7
2023-06-25,2023,6,176,dry_long,0.64,17.9,10.7,14.3,44.9
2023-06-26,2023,6,177,dry_long,0.23,18.1,10.1,14.1,56.5
2023-06-27,2023,6,178,dry_long,1.46,20.1,8.7,14.4,54.7
2023-06-28,2023,6,179,dry_long,1.03,17.9,9.7,13.8,55.0
2023-06-29,2023,6,180,dry_long,0.93,18.8,9.6,14.2,59.4
2023-06-30,2023,6,181,dry_long,1.66,18.5,10.4,14.4,51.6
2023-07-01,2023,7,182,dry_long,4.51,15.4,8.0,11.7,65.2
2023-07-02,2023,7,183,dry_long,3.66,16.3,11.4,13.8,56.0
2023-07-03,2023,7,184,dry_long,3.49,14.6,8.4,11.5,57.6
2023-07-04,2023,7,185,dry_long,1.56,17.9,8.4,13.2,59.8
2023-07-05,2023,7,186,dry_long,0.63,16.6,8.1,12.4,60.4
2023-07-06,2023,7,187,dry_long,0.83,17.5,11.1,14.3,55.1
2023-07-07,2023,7,188,dry_long,0.53,18.9,10.3,14.6,64.6
2023-07-08,2023,7,189,dry_long,6.5,16.4,10.1,13.2,67.7
2023-07-09,2023,7,190,dry_long,1.07,16.7,11.3,14.0,70.1
2023-07-10,2023,7,191,dry_long,0.32,17.1,10.0,13.6,54.6
2023-07-11,2023,7,192,dry_long,1.78,19.0,8.0,13.5,62.4
2023-07-12,2023,7,193,dry_long,0.67,17.5,9.4,13.4,63.0
2023-07-13,2023,7,194,dry_long,1.48,15.9,9.7,12.8,57.9
2023-07-14,2023,7,195,dry_long,0.02,17.1,10.3,13.7,55.7
2023-07-15,2023,7,196,dry_long,2.32,16.4,8.1,12.3,58.8
2023-07-16,2023,7,197,dry_long,1.73,16.5,10.1,13.3,60.7
2023-07-17,2023,7,198,dry_long,3.34,16.3,10.1,13.2,58.2
2023-07-18,2023,7,199,dry_long,0.14,16.8,7.8,12.3,57.4
2023-07-19,2023,7,200,dry_long,0.45,19.6,11.6,15.6,55.1
2023-07-20,2023,7,201,dry_long,3.14,18.5,11.0,14.7,64.1
2023-07-21,2023,7,202,dry_long,1.01,14.7,11.6,13.1,45.8
2023-07-22,2023,7,203,dry_long,0.63,16.9,11.6,14.3,58.2
2023-07-23,2023,7,204,dry_long,0.31,19.1,10.2,14.7,67.6
2023-07-24,2023,7,205,dry_long,6.14,18.2,9.9,14.1,62.9
2023-07-25,2023,7,206,dry_long,2.15,18.0,10.9,14.4,60.4
2023-07-26,2023,7,207,dry_long,0.84,17.3,9.4,13.3,47.2
2023-07-27,2023,7,208,dry_long,2.37,19.4,10.6,15.0,65.5
2023-07-28,2023,7,209,dry_long,0.89,19.1,8.4,13.7,49.7
2023-07-29,2023,7,210,dry_long,0.48,15.3,9.0,12.2,64.3
2023-07-30,2023,7,211,dry_long,0.77,18.3,10.9,14.6,57.1
2023-07-31,2023,7,212,dry_long,0.18,16.8,12.3,14.6,56.4
2023-08-01,2023,8,213,dry_long,0.31,15.3,8.7,12.0,65.3
2023-08-02,2023,8,214,dry_long,0.14,20.0,8.1,14.0,65.7
2023-08-03,2023,8,215,dry_long,1.32,18.1,10.1,14.1,51.3
2023-08-04,2023,8,216,dry_long,0.19,18.3,9.8,14.0,55.4
2023-08-05,2023,8,217,dry_long,2.39,17.8,9.9,13.8,52.7
2023-08-06,2023,8,218,dry_long,1.72,18.0,10.4,14.2,54.3
2023-08-07,2023,8,219,dry_long,0.91,18.5,7.9,13.2,66.7
2023-08-08,2023,8,220,dry_long,0.05,17.3,10.7,14.0,52.9
2023-08-09,2023,8,221,dry_long,1.12,21.2,9.2,15.2,48.5
2023-08-10,2023,8,222,dry_long,1.14,16.7,10.5,13.6,54.6
2023-08-11,2023,8,223,dry_long,3.08,19.0,10.7,14.9,65.7
2023-08-12,2023,8,224,dry_long,1.04,17.4,11.9,14.7,63.1
2023-08-13,2023,8,225,dry_long,0.11,16.8,9.5,13.2,54.9
2023-08-14,2023,8,226,dry_long,0.31,19.9,9.5,14.7,57.6
2023-08-15,2023,8,227,dry_long,0.61,17.4,8.5,12.9,50.2
2023-08-16,2023,8,228,dry_long,1.12,16.7,9.5,13.1,56.2
2023-08-17,2023,8,229,dry_long,0.63,16.5,13.3,14.9,55.9
2023-08-18,2023,8,230,dry_long,2.45,17.1,10.1,13.6,64.5
2023-08-19,2023,8,231,dry_long,1.52,19.1,10.3,14.7,51.3
2023-08-20,2023,8,232,dry_long,0.7,21.2,9.4,15.3,50.9
2023-08-21,2023,8,233,dry_long,0.53,19.0,12.7,15.8,59.3
2023-08-22,2023,8,234,dry_long,3.83,19.0,12.7,15.8,61.2
2023-08-23,2023,8,235,dry_long,0.23,18.4,10.0,14.2,64.9
2023-08-24,2023,8,236,dry_long,1.36,19.4,9.8,14.6,47.8
2023-08-25,2023,8,237,dry_long,1.41,16.8,12.4,14.6,58.7
2023-08-26,2023,8,238,dry_long,1.25,19.0,6.9,13.0,48.1
2023-08-27,2023,8,239,dry_long,1.01,17.6,9.8,13.7,51.9
2023-08-28,2023,8,240,dry_long,2.33,15.3,9.2,12.2,57.6
2023-08-29,2023,8,241,dry_long,2.1,15.9,9.6,12.7,55.1
2023-08-30,2023,8,242,dry_long,0.59,13.6,9.2,11.4,55.5
2023-08-31,2023,8,243,dry_long,2.58,18.7,10.0,14.3,56.2
2023-09-01,2023,9,244,dry_long,0.25,14.6,9.5,12.0,60.5
2023-09-02,2023,9,245,dry_long,0.27,19.0,9.5,14.3,59.6
2023-09-03,2023,9,246,dry_long,0.67,20.2,10.5,15.4,57.8
2023-09-04,2023,9,247,dry_long,1.36,20.5,11.5,16.0,59.8
2023-09-05,2023,9,248,dry_long,0.35,18.2,9.5,13.9,58.1
2023-09-06,2023,9,249,dry_long,1.74,18.9,12.0,15.4,77.2
2023-09-07,2023,9,250,dry_long,0.76,17.8,8.7,13.3,50.2
2023-09-08,2023,9,251,dry_long,0.77,16.4,11.3,13.8,64.4
2023-09-09,2023,9,252,dry_long,1.36,16.4,8.2,12.3,51.0
2023-09-10,2023,9,253,dry_long,0.36,17.1,11.3,14.2,50.9
2023-09-11,2023,9,254,dry_long,0.98,16.9,10.4,13.7,62.2
2023-09-12,2023,9,255,dry_long,1.01,16.6,12.8,14.7,61.3
2023-09-13,2023,9,256,dry_long,0.51,18.0,11.8,14.9,59.0
2023-09-14,2023,9,257,dry_long,0.7,19.0,9.7,14.4,60.1
2023-09-15,2023,9,258,dry_long,2.09,16.3,11.6,13.9,55.2
2023-09-16,2023,9,259,dry_long,0.08,18.0,10.8,14.4,61.9
2023-09-17,2023,9,260,dry_long,2.02,14.0,10.2,12.1,62.8
2023-09-18,2023,9,261,dry_long,0.05,17.0,8.8,12.9,62.2
2023-09-19,2023,9,262,dry_long,2.22,19.3,9.1,14.2,52.8
2023-09-20,2023,9,263,dry_long,4.27,17.7,10.8,14.2,52.8
2023-09-21,2023,9,264,dry_long,6.02,16.1,9.2,12.6,64.7
2023-09-22,2023,9,265,dry_long,2.03,17.1,10.0,13.6,56.3
2023-09-23,2023,9,266,dry_long,1.1,16.5,9.5,13.0,59.7
2023-09-24,2023,9,267,dry_long,0.36,17.9,9.8,13.9,55.0
2023-09-25,2023,9,268,dry_long,0.17,17.6,11.3,14.4,57.6
2023-09-26,2023,9,269,dry_long,2.91,18.1,9.1,13.6,55.6
2023-09-27,2023,9,270,dry_long,1.58,16.6,9.7,13.2,57.8
