event_id,gorilla_id,event_date,group_id,illness_type,severity,days_ill,recovered,veterinary_treated,transmission_source,linked_tourist_visit
GHE-02924,G-0022,2021-08-09,Susa,respiratory,mild,6,True,False,tourism_linked,2021-07-27
GHE-00454,G-0004,2016-08-20,Susa,respiratory,mild,7,True,False,tourism_linked,2016-08-13
GHE-00452,G-0004,2016-05-16,Susa,dermatological,mild,8,True,False,background_seasonal,
GHE-02921,G-0022,2021-05-26,Susa,respiratory,mild,5,True,False,background_seasonal,
GHE-02920,G-0022,2021-05-23,Susa,respiratory,mild,5,True,False,background_seasonal,
GHE-00449,G-0004,2016-03-06,Susa,respiratory,mild,7,True,False,background_seasonal,
GHE-19235,G-0101,2019-07-17,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19234,G-0101,2019-07-03,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-02919,G-0022,2021-05-24,Susa,respiratory,mild,3,True,False,tourism_linked,2021-05-18
GHE-19232,G-0101,2019-05-26,Umubano,injury,mild,8,True,False,background_seasonal,
GHE-19231,G-0101,2019-02-18,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19230,G-0101,2019-01-19,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19229,G-0101,2018-12-28,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19228,G-0101,2018-12-12,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-02917,G-0022,2021-05-08,Susa,respiratory,mild,5,True,False,background_seasonal,
GHE-19226,G-0101,2018-10-06,Umubano,respiratory,mild,7,True,False,tourism_linked,2018-09-30
GHE-19225,G-0101,2018-09-26,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19224,G-0101,2018-09-24,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19223,G-0101,2018-05-25,Umubano,other,mild,5,True,False,background_seasonal,
GHE-19222,G-0101,2018-04-17,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19221,G-0101,2018-04-15,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19220,G-0101,2018-03-13,Umubano,respiratory,mild,7,True,False,tourism_linked,2018-03-05
GHE-19256,G-0101,2021-04-14,Umubano,dermatological,mild,5,True,False,background_seasonal,
GHE-19255,G-0101,2021-04-11,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-02914,G-0022,2021-04-02,Susa,injury,mild,5,True,False,background_seasonal,
GHE-19252,G-0101,2020-12-22,Umubano,respiratory,mild,4,True,False,tourism_linked,2020-12-13
GHE-08227,G-0046,2015-04-20,Pablo,gastrointestinal,mild,3,True,False,background_seasonal,
GHE-19249,G-0101,2020-09-12,Umubano,respiratory,mild,7,True,False,tourism_linked,2020-08-31
GHE-08226,G-0046,2015-04-07,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-08225,G-0046,2015-03-26,Pablo,other,mild,4,True,False,background_seasonal,
GHE-19246,G-0101,2020-05-24,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19245,G-0101,2020-04-29,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19244,G-0101,2020-04-01,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-08222,G-0046,2015-03-16,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-08220,G-0046,2015-03-08,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-08218,G-0046,2015-02-27,Pablo,injury,mild,8,True,False,background_seasonal,
GHE-19240,G-0101,2019-11-13,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-08216,G-0046,2015-01-27,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-19273,G-0101,2022-08-03,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-08215,G-0046,2015-01-02,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-19271,G-0101,2022-05-14,Umubano,gastrointestinal,mild,5,True,False,background_seasonal,
GHE-08214,G-0045,2023-12-09,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-08213,G-0045,2023-12-07,Pablo,respiratory,mild,4,True,False,tourism_linked,2023-12-02
GHE-19268,G-0101,2022-04-11,Umubano,gastrointestinal,mild,6,True,False,background_seasonal,
GHE-19267,G-0101,2022-02-02,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19266,G-0101,2021-12-12,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19265,G-0101,2021-11-09,Umubano,gastrointestinal,mild,3,True,False,background_seasonal,
GHE-19264,G-0101,2021-11-10,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19262,G-0101,2021-09-06,Umubano,respiratory,mild,8,True,False,tourism_linked,2021-09-03
GHE-19261,G-0101,2021-09-05,Umubano,respiratory,mild,8,True,False,tourism_linked,2021-08-29
GHE-19260,G-0101,2021-05-25,Umubano,gastrointestinal,mild,6,True,False,background_seasonal,
GHE-19259,G-0101,2021-05-18,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-19258,G-0101,2021-05-08,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19257,G-0101,2021-04-24,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-08212,G-0045,2023-12-05,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-19290,G-0103,2015-01-05,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19289,G-0101,2023-12-22,Umubano,respiratory,mild,7,True,False,tourism_linked,2023-12-18
GHE-19288,G-0101,2023-11-09,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-19287,G-0101,2023-10-18,Umubano,dermatological,mild,5,True,False,background_seasonal,
GHE-08211,G-0045,2023-11-17,Pablo,respiratory,mild,4,True,False,tourism_linked,2023-11-09
GHE-19285,G-0101,2023-06-12,Umubano,respiratory,mild,6,True,False,tourism_linked,2023-06-06
GHE-08246,G-0046,2016-06-01,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-19283,G-0101,2023-04-02,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19282,G-0101,2023-03-25,Umubano,respiratory,mild,7,True,False,tourism_linked,2023-03-11
GHE-19278,G-0101,2022-11-29,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-19277,G-0101,2022-10-30,Umubano,injury,mild,4,True,False,background_seasonal,
GHE-19276,G-0101,2022-10-09,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-19275,G-0101,2022-09-05,Umubano,gastrointestinal,mild,6,True,False,background_seasonal,
GHE-08239,G-0046,2016-04-11,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-19312,G-0103,2015-05-06,Umubano,respiratory,mild,6,True,False,maternal_intragroup,
GHE-08238,G-0046,2016-03-21,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-08236,G-0046,2016-01-29,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-08235,G-0046,2016-01-31,Pablo,respiratory,mild,6,True,False,tourism_linked,2016-01-22
GHE-08234,G-0046,2016-01-02,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-08230,G-0046,2015-11-06,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-08229,G-0046,2015-11-05,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-08263,G-0046,2017-05-30,Pablo,respiratory,mild,8,True,False,tourism_linked,2017-05-17
GHE-08261,G-0046,2017-05-04,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-08260,G-0046,2017-05-01,Pablo,injury,mild,5,True,False,background_seasonal,
GHE-19299,G-0103,2015-02-19,Umubano,respiratory,mild,6,True,False,maternal_intragroup,
GHE-19297,G-0103,2015-02-20,Umubano,respiratory,mild,3,True,False,tourism_linked,2015-02-10
GHE-19295,G-0103,2015-02-08,Umubano,respiratory,mild,8,True,True,maternal_intragroup,
GHE-08258,G-0046,2017-04-19,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-08257,G-0046,2017-04-12,Pablo,dermatological,mild,3,True,False,background_seasonal,
GHE-08253,G-0046,2016-10-19,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-08252,G-0046,2016-10-15,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-00448,G-0004,2016-02-17,Susa,respiratory,mild,4,True,False,background_seasonal,
GHE-08251,G-0046,2016-08-30,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-00445,G-0004,2015-12-12,Susa,respiratory,mild,6,True,False,background_seasonal,
GHE-00444,G-0004,2015-10-06,Susa,respiratory,mild,3,True,False,background_seasonal,
GHE-00443,G-0004,2015-08-23,Susa,dermatological,mild,4,True,False,background_seasonal,
GHE-00442,G-0004,2015-08-15,Susa,respiratory,mild,5,True,False,background_seasonal,
GHE-00441,G-0004,2015-07-27,Susa,respiratory,mild,8,True,False,background_seasonal,
GHE-00440,G-0004,2015-05-15,Susa,respiratory,mild,6,True,False,background_seasonal,
GHE-00439,G-0004,2015-04-05,Susa,respiratory,mild,7,True,False,background_seasonal,
GHE-00438,G-0004,2015-02-14,Susa,respiratory,mild,7,True,False,background_seasonal,
GHE-00437,G-0003,2023-12-14,Susa,injury,mild,7,True,False,background_seasonal,
GHE-00436,G-0003,2023-10-24,Susa,injury,mild,8,True,False,background_seasonal,
GHE-00435,G-0003,2023-10-04,Susa,respiratory,mild,6,True,False,tourism_linked,2023-09-27
GHE-00434,G-0003,2023-08-27,Susa,respiratory,mild,5,True,False,tourism_linked,2023-08-17
GHE-08250,G-0046,2016-08-14,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-19332,G-0103,2015-11-09,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-19331,G-0103,2015-11-11,Umubano,respiratory,mild,4,True,False,tourism_linked,2015-10-28
GHE-19330,G-0103,2015-10-27,Umubano,gastrointestinal,mild,7,True,False,background_seasonal,
GHE-08249,G-0046,2016-07-20,Pablo,gastrointestinal,mild,5,True,False,background_seasonal,
GHE-19327,G-0103,2015-10-20,Umubano,gastrointestinal,mild,3,True,False,background_seasonal,
GHE-08247,G-0046,2016-06-22,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-19325,G-0103,2015-10-09,Umubano,respiratory,mild,4,True,True,maternal_intragroup,
GHE-08281,G-0046,2018-03-12,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-19322,G-0103,2015-09-05,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-08280,G-0046,2018-03-10,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-08277,G-0046,2018-02-05,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-08276,G-0046,2018-01-03,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-19317,G-0103,2015-06-23,Umubano,dermatological,mild,5,True,False,background_seasonal,
GHE-08275,G-0046,2017-12-01,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-08274,G-0046,2017-11-26,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-19314,G-0103,2015-05-05,Umubano,other,mild,6,True,False,background_seasonal,
GHE-08273,G-0046,2017-10-27,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-08271,G-0046,2017-10-20,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-08270,G-0046,2017-10-15,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-08267,G-0046,2017-09-03,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-19345,G-0103,2015-12-12,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-08264,G-0046,2017-05-27,Pablo,dermatological,mild,6,True,False,background_seasonal,
GHE-08298,G-0046,2018-10-15,Pablo,respiratory,mild,5,True,False,tourism_linked,2018-10-01
GHE-19341,G-0103,2015-12-01,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-08297,G-0046,2018-08-10,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-08296,G-0046,2018-07-12,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-08290,G-0046,2018-05-07,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-19373,G-0103,2016-05-04,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-08288,G-0046,2018-04-30,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-08286,G-0046,2018-04-20,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-08285,G-0046,2018-04-16,Pablo,respiratory,mild,7,True,False,tourism_linked,2018-04-04
GHE-19369,G-0103,2016-03-16,Umubano,respiratory,mild,5,True,True,maternal_intragroup,
GHE-08282,G-0046,2018-03-16,Pablo,gastrointestinal,mild,5,True,False,background_seasonal,
GHE-08316,G-0046,2019-07-21,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-08315,G-0046,2019-06-17,Pablo,respiratory,mild,7,True,False,tourism_linked,2019-06-14
GHE-08314,G-0046,2019-06-16,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-19362,G-0103,2016-02-29,Umubano,respiratory,mild,7,True,True,maternal_intragroup,
GHE-19358,G-0103,2016-02-16,Umubano,respiratory,mild,6,True,False,maternal_intragroup,
GHE-19357,G-0103,2016-01-28,Umubano,gastrointestinal,mild,6,True,False,background_seasonal,
GHE-19354,G-0103,2016-01-12,Umubano,respiratory,mild,5,True,False,maternal_intragroup,
GHE-08313,G-0046,2019-06-06,Pablo,respiratory,mild,7,True,False,tourism_linked,2019-05-28
GHE-08311,G-0046,2019-05-01,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-00418,G-0003,2022-04-22,Susa,respiratory,mild,5,True,False,tourism_linked,2022-04-13
GHE-00417,G-0003,2022-03-30,Susa,respiratory,mild,4,True,False,background_seasonal,
GHE-08309,G-0046,2019-04-11,Pablo,dermatological,mild,4,True,False,background_seasonal,
GHE-19391,G-0103,2016-10-13,Umubano,respiratory,mild,8,True,False,tourism_linked,2016-10-11
GHE-08306,G-0046,2019-02-09,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-08305,G-0046,2019-02-05,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-08303,G-0046,2018-12-20,Pablo,respiratory,mild,4,True,False,tourism_linked,2018-12-06
GHE-08302,G-0046,2018-12-03,Pablo,other,mild,6,True,False,background_seasonal,
GHE-19382,G-0103,2016-06-08,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19381,G-0103,2016-06-16,Umubano,respiratory,mild,7,True,False,tourism_linked,2016-06-02
GHE-19380,G-0103,2016-05-27,Umubano,respiratory,mild,4,True,True,maternal_intragroup,
GHE-19379,G-0103,2016-05-24,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-08301,G-0046,2018-11-27,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-19375,G-0103,2016-05-12,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19374,G-0103,2016-05-11,Umubano,respiratory,mild,3,True,False,maternal_intragroup,
GHE-19394,G-0103,2016-10-20,Umubano,respiratory,mild,4,True,True,maternal_intragroup,
GHE-19393,G-0103,2016-10-18,Umubano,respiratory,mild,3,True,True,maternal_intragroup,
GHE-00432,G-0003,2023-07-03,Susa,respiratory,mild,3,True,False,tourism_linked,2023-06-24
GHE-08300,G-0046,2018-11-14,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-08299,G-0046,2018-11-19,Pablo,respiratory,mild,8,True,False,tourism_linked,2018-11-06
GHE-00429,G-0003,2023-04-27,Susa,respiratory,mild,8,True,False,background_seasonal,
GHE-00428,G-0003,2023-04-10,Susa,respiratory,mild,4,True,False,background_seasonal,
GHE-08332,G-0046,2020-04-30,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-00426,G-0003,2023-02-19,Susa,respiratory,mild,5,True,False,background_seasonal,
GHE-00425,G-0003,2023-02-26,Susa,respiratory,mild,4,True,False,tourism_linked,2023-02-15
GHE-00424,G-0003,2023-01-19,Susa,respiratory,mild,4,True,False,background_seasonal,
GHE-08331,G-0046,2020-03-20,Pablo,respiratory,mild,4,True,False,background_seasonal,
GHE-00422,G-0003,2022-09-03,Susa,respiratory,mild,7,True,False,tourism_linked,2022-08-21
GHE-00421,G-0003,2022-06-18,Susa,respiratory,mild,4,True,False,background_seasonal,
GHE-00420,G-0003,2022-05-02,Susa,respiratory,mild,8,True,False,background_seasonal,
GHE-08329,G-0046,2020-03-06,Pablo,dermatological,mild,7,True,False,background_seasonal,
GHE-19415,G-0103,2017-02-18,Umubano,respiratory,mild,3,True,True,maternal_intragroup,
GHE-19413,G-0103,2017-02-02,Umubano,respiratory,mild,5,True,False,background_seasonal,
GHE-08327,G-0046,2020-02-16,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-19407,G-0103,2017-01-13,Umubano,respiratory,mild,6,True,True,maternal_intragroup,
GHE-19406,G-0103,2017-01-10,Umubano,respiratory,mild,7,True,True,maternal_intragroup,
GHE-19405,G-0103,2017-01-06,Umubano,respiratory,mild,8,True,True,maternal_intragroup,
GHE-08325,G-0046,2020-01-09,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-08324,G-0046,2019-12-20,Pablo,dermatological,mild,6,True,False,background_seasonal,
GHE-08322,G-0046,2019-10-30,Pablo,other,mild,3,True,False,background_seasonal,
GHE-19400,G-0103,2016-11-25,Umubano,respiratory,mild,6,True,True,maternal_intragroup,
GHE-19396,G-0103,2016-11-05,Umubano,respiratory,mild,6,True,False,maternal_intragroup,
GHE-19436,G-0103,2017-05-27,Umubano,respiratory,mild,8,True,False,background_seasonal,
GHE-19435,G-0103,2017-05-25,Umubano,respiratory,mild,7,True,False,background_seasonal,
GHE-08321,G-0046,2019-10-26,Pablo,dermatological,mild,5,True,False,background_seasonal,
GHE-08319,G-0046,2019-10-09,Pablo,respiratory,mild,8,True,False,tourism_linked,2019-10-03
GHE-19431,G-0103,2017-05-09,Umubano,respiratory,mild,5,True,False,tourism_linked,2017-05-07
GHE-19429,G-0103,2017-05-08,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-08318,G-0046,2019-08-01,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-19426,G-0103,2017-04-27,Umubano,gastrointestinal,mild,7,True,False,background_seasonal,
GHE-08350,G-0046,2021-03-28,Pablo,respiratory,mild,5,True,False,background_seasonal,
GHE-08348,G-0046,2021-03-20,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-19423,G-0103,2017-04-08,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-08347,G-0046,2021-03-18,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-08343,G-0046,2021-01-15,Pablo,respiratory,mild,5,True,False,tourism_linked,2021-01-02
GHE-08341,G-0046,2020-11-18,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-19416,G-0103,2017-03-02,Umubano,respiratory,mild,6,True,True,maternal_intragroup,
GHE-08340,G-0046,2020-11-16,Pablo,injury,mild,8,True,False,background_seasonal,
GHE-08339,G-0046,2020-10-27,Pablo,respiratory,mild,7,True,False,background_seasonal,
GHE-19454,G-0103,2017-11-22,Umubano,respiratory,mild,7,True,False,tourism_linked,2017-11-16
GHE-08337,G-0046,2020-08-10,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-08336,G-0046,2020-07-30,Pablo,dermatological,mild,6,True,False,background_seasonal,
GHE-08335,G-0046,2020-07-17,Pablo,other,mild,5,True,False,background_seasonal,
GHE-19448,G-0103,2017-10-20,Umubano,respiratory,mild,4,True,False,background_seasonal,
GHE-19447,G-0103,2017-10-13,Umubano,injury,mild,4,True,False,background_seasonal,
GHE-19446,G-0103,2017-10-11,Umubano,respiratory,mild,3,True,False,background_seasonal,
GHE-08334,G-0046,2020-05-21,Pablo,dermatological,mild,4,True,False,background_seasonal,
GHE-19443,G-0103,2017-09-06,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-08366,G-0046,2021-11-19,Pablo,respiratory,mild,8,True,False,background_seasonal,
GHE-08365,G-0046,2021-11-15,Pablo,dermatological,mild,3,True,False,background_seasonal,
GHE-08363,G-0046,2021-10-25,Pablo,respiratory,mild,6,True,False,background_seasonal,
GHE-08362,G-0046,2021-09-17,Pablo,respiratory,mild,7,True,False,tourism_linked,2021-09-13
GHE-19437,G-0103,2017-05-31,Umubano,respiratory,mild,3,True,False,tourism_linked,2017-05-27
GHE-19458,G-0103,2018-01-03,Umubano,respiratory,mild,6,True,False,background_seasonal,
GHE-08361,G-0046,2021-09-11,Pablo,respiratory,mild,7,True,False,tourism_linked,2021-09-08
GHE-08360,G-0046,2021-07-26,Pablo,gastrointestinal,mild,8,True,False,background_seasonal,
GHE-08359,G-0046,2021-07-16,Pablo,respiratory,mild,3,True,False,background_seasonal,
GHE-00414,G-0003,2021-11-01,Susa,respiratory,mild,7,True,False,background_seasonal,
GHE-00413,G-0003,2021-10-05,Susa,respiratory,mild,4,True,False,background_seasonal,
